inn,year,code,value,source,fetched
7813379412,2024,2412,-23707,girbo,2026-09-14
7813379412,2024,2500,166080,girbo,2026-09-14
7813379412,2024,3600,557978,girbo,2026-09-14
7813379412,2024,4100,1803971,girbo,2026-09-14
7813379412,2024,4110,2893909,girbo,2026-09-14
7813379412,2024,4111,2773002,girbo,2026-09-14
7813379412,2024,4119,120907,girbo,2026-09-14
7813379412,2024,4120,1089938,girbo,2026-09-14
7813379412,2024,4121,70237,girbo,2026-09-14
7813379412,2024,4122,83679,girbo,2026-09-14
7813379412,2024,4123,653992,girbo,2026-09-14
7813379412,2024,4124,32306,girbo,2026-09-14
7813379412,2024,4129,249724,girbo,2026-09-14
7813379412,2024,4200,-3406770,girbo,2026-09-14
7813379412,2024,4210,17310,girbo,2026-09-14
7813379412,2024,4213,5115,girbo,2026-09-14
7813379412,2024,4214,12195,girbo,2026-09-14
7813379412,2024,4220,3424080,girbo,2026-09-14
7813379412,2024,4221,3412080,girbo,2026-09-14
7813379412,2024,4223,12000,girbo,2026-09-14
7813379412,2024,4300,1492924,girbo,2026-09-14
7813379412,2024,4310,3195618,girbo,2026-09-14
7813379412,2024,4311,3195618,girbo,2026-09-14
7813379412,2024,4314,0,girbo,2026-09-14
7813379412,2024,4320,1702694,girbo,2026-09-14
7813379412,2024,4322,27202,girbo,2026-09-14
7813379412,2024,4323,1675492,girbo,2026-09-14
7813379412,2024,4400,-109875,girbo,2026-09-14
7813379412,2024,4450,445095,girbo,2026-09-14
7813379412,2024,4500,335220,girbo,2026-09-14
7813379412,2024,6100,0,girbo,2026-09-14
7813379412,2024,6400,0,girbo,2026-09-14
7813379412,2024,prev1100,129919,girbo,2026-09-14
7813379412,2024,prev1150,73915,girbo,2026-09-14
7813379412,2024,prev1160,22550,girbo,2026-09-14
7813379412,2024,prev1180,33454,girbo,2026-09-14
7813379412,2024,prev1200,3679846,girbo,2026-09-14
7813379412,2024,prev1210,55090,girbo,2026-09-14
7813379412,2024,prev1220,88316,girbo,2026-09-14
7813379412,2024,prev1230,3086855,girbo,2026-09-14
7813379412,2024,prev1240,288,girbo,2026-09-14
7813379412,2024,prev1250,445095,girbo,2026-09-14
7813379412,2024,prev1260,4202,girbo,2026-09-14
7813379412,2024,prev1300,431898,girbo,2026-09-14
7813379412,2024,prev1310,30000,girbo,2026-09-14
7813379412,2024,prev1360,3116,girbo,2026-09-14
7813379412,2024,prev1370,398782,girbo,2026-09-14
7813379412,2024,prev1400,3125005,girbo,2026-09-14
7813379412,2024,prev1410,3117654,girbo,2026-09-14
7813379412,2024,prev1450,7351,girbo,2026-09-14
7813379412,2024,prev1500,252862,girbo,2026-09-14
7813379412,2024,prev1510,7232,girbo,2026-09-14
7813379412,2024,prev1520,239693,girbo,2026-09-14
7813379412,2024,prev1540,5937,girbo,2026-09-14
7813379412,2024,prev1600,3809765,girbo,2026-09-14
7813379412,2024,prev1700,3809765,girbo,2026-09-14
7813379412,2024,prev2100,425055,girbo,2026-09-14
7813379412,2024,prev2110,529246,girbo,2026-09-14
7813379412,2024,prev2120,104191,girbo,2026-09-14
7813379412,2024,prev2200,378632,girbo,2026-09-14
7813379412,2024,prev2220,46423,girbo,2026-09-14
7813379412,2024,prev2300,116497,girbo,2026-09-14
7813379412,2024,prev2320,23815,girbo,2026-09-14
7813379412,2024,prev2330,278645,girbo,2026-09-14
7813379412,2024,prev2340,89405,girbo,2026-09-14
7813379412,2024,prev2350,96710,girbo,2026-09-14
7813379412,2024,prev2400,120074,girbo,2026-09-14
7813379412,2024,prev2410,3577,girbo,2026-09-14
7813379412,2024,prev2411,29877,girbo,2026-09-14
7813379412,2024,prev2412,33454,girbo,2026-09-14
7813379412,2024,prev2500,120074,girbo,2026-09-14
7813379412,2024,prev3400,431898,girbo,2026-09-14
7813379412,2024,prev3401,398782,girbo,2026-09-14
7813379412,2024,prev3500,431898,girbo,2026-09-14
7813379412,2024,prev3501,398782,girbo,2026-09-14
7813379412,2024,prev3600,431898,girbo,2026-09-14
7813379412,2024,prev4100,1440885,girbo,2026-09-14
7813379412,2024,prev4110,2170570,girbo,2026-09-14
7813379412,2024,prev4111,2101462,girbo,2026-09-14
7813379412,2024,prev4119,69108,girbo,2026-09-14
7813379412,2024,prev4120,729685,girbo,2026-09-14
7813379412,2024,prev4121,32841,girbo,2026-09-14
7813379412,2024,prev4122,84494,girbo,2026-09-14
7813379412,2024,prev4123,271686,girbo,2026-09-14
7813379412,2024,prev4124,38684,girbo,2026-09-14
7813379412,2024,prev4129,301980,girbo,2026-09-14
7813379412,2024,prev4200,-2655548,girbo,2026-09-14
7813379412,2024,prev4210,120595,girbo,2026-09-14
7813379412,2024,prev4213,114627,girbo,2026-09-14
7813379412,2024,prev4214,5968,girbo,2026-09-14
7813379412,2024,prev4220,2776143,girbo,2026-09-14
7813379412,2024,prev4221,2758843,girbo,2026-09-14
7813379412,2024,prev4223,17300,girbo,2026-09-14
7813379412,2024,prev4300,1644997,girbo,2026-09-14
7813379412,2024,prev4310,3214328,girbo,2026-09-14
7813379412,2024,prev4311,2216471,girbo,2026-09-14
7813379412,2024,prev4314,997857,girbo,2026-09-14
7813379412,2024,prev4320,1569331,girbo,2026-09-14
7813379412,2024,prev4322,39951,girbo,2026-09-14
7813379412,2024,prev4323,1529380,girbo,2026-09-14
7813379412,2024,prev4400,430334,girbo,2026-09-14
7813379412,2024,prev4450,14761,girbo,2026-09-14
7813379412,2024,prev4500,445095,girbo,2026-09-14
7813379412,2025,1100,1142968,girbo,2026-09-14
7813379412,2025,1150,101076,girbo,2026-09-14
7813379412,2025,1160,481693,girbo,2026-09-14
7813379412,2025,1170,209218,girbo,2026-09-14
7813379412,2025,1180,8013,girbo,2026-09-14
7813379412,2025,1190,342968,girbo,2026-09-14
7813379412,2025,1200,6587642,girbo,2026-09-14
7813379412,2025,1210,200563,girbo,2026-09-14
7813379412,2025,1220,59189,girbo,2026-09-14
7813379412,2025,1230,5886826,girbo,2026-09-14
7813379412,2025,1240,1034,girbo,2026-09-14
7813379412,2025,1250,426055,girbo,2026-09-14
7813379412,2025,1260,13975,girbo,2026-09-14
7813379412,2025,1300,754993,girbo,2026-09-14
7813379412,2025,1310,30000,girbo,2026-09-14
7813379412,2025,1340,45082,girbo,2026-09-14
7813379412,2025,1360,3116,girbo,2026-09-14
7813379412,2025,1370,676796,girbo,2026-09-14
7813379412,2025,1400,6361663,girbo,2026-09-14
7813379412,2025,1410,6358774,girbo,2026-09-14
7813379412,2025,1450,2889,girbo,2026-09-14
7813379412,2025,1500,613953,girbo,2026-09-14
7813379412,2025,1510,53039,girbo,2026-09-14
7813379412,2025,1520,552996,girbo,2026-09-14
7813379412,2025,1540,7917,girbo,2026-09-14
7813379412,2025,1600,7730609,girbo,2026-09-14
7813379412,2025,1700,7730609,girbo,2026-09-14
7813379412,2025,2100,1178457,girbo,2026-09-14
7813379412,2025,2110,1348020,girbo,2026-09-14
7813379412,2025,2120,169563,girbo,2026-09-14
7813379412,2025,2200,1078138,girbo,2026-09-14
7813379412,2025,2220,100319,girbo,2026-09-14
7813379412,2025,2300,173768,girbo,2026-09-14
7813379412,2025,2320,168864,girbo,2026-09-14
7813379412,2025,2330,1136499,girbo,2026-09-14
7813379412,2025,2340,656378,girbo,2026-09-14
7813379412,2025,2350,593113,girbo,2026-09-14
7813379412,2025,2400,151933,girbo,2026-09-14
7813379412,2025,2410,-21835,girbo,2026-09-14
7813379412,2025,2411,35128,girbo,2026-09-14
7813379412,2025,2412,13293,girbo,2026-09-14
7813379412,2025,2500,197015,girbo,2026-09-14
7813379412,2025,2510,60109,girbo,2026-09-14
7813379412,2025,2530,-15027,girbo,2026-09-14
7813379412,2025,4100,1991103,girbo,2026-09-14
7813379412,2025,4110,3521371,girbo,2026-09-14
7813379412,2025,4111,3501560,girbo,2026-09-14
7813379412,2025,4119,19811,girbo,2026-09-14
7813379412,2025,4120,1530268,girbo,2026-09-14
7813379412,2025,4121,132944,girbo,2026-09-14
7813379412,2025,4122,89323,girbo,2026-09-14
7813379412,2025,4123,1099969,girbo,2026-09-14
7813379412,2025,4124,22271,girbo,2026-09-14
7813379412,2025,4129,185761,girbo,2026-09-14
7813379412,2025,4200,-4031500,girbo,2026-09-14
7813379412,2025,4210,40428,girbo,2026-09-14
7813379412,2025,4213,432,girbo,2026-09-14
7813379412,2025,4214,39996,girbo,2026-09-14
7813379412,2025,4220,4071928,girbo,2026-09-14
7813379412,2025,4221,4070478,girbo,2026-09-14
7813379412,2025,4223,1450,girbo,2026-09-14
7813379412,2025,4300,2131232,girbo,2026-09-14
7813379412,2025,4310,5136154,girbo,2026-09-14
7813379412,2025,4311,3491520,girbo,2026-09-14
7813379412,2025,4314,1644634,girbo,2026-09-14
7813379412,2025,4320,3004922,girbo,2026-09-14
7813379412,2025,4322,0,girbo,2026-09-14
7813379412,2025,4323,3004922,girbo,2026-09-14
7813379412,2025,4400,90835,girbo,2026-09-14
7813379412,2025,4450,335220,girbo,2026-09-14
7813379412,2025,4500,426055,girbo,2026-09-14
7813379412,2025,prev1100,493668,girbo,2026-09-14
7813379412,2025,prev1150,146750,girbo,2026-09-14
7813379412,2025,prev1160,28064,girbo,2026-09-14
7813379412,2025,prev1180,9747,girbo,2026-09-14
7813379412,2025,prev1190,309107,girbo,2026-09-14
7813379412,2025,prev1200,5238583,girbo,2026-09-14
7813379412,2025,prev1210,145432,girbo,2026-09-14
7813379412,2025,prev1220,79797,girbo,2026-09-14
7813379412,2025,prev1230,4670681,girbo,2026-09-14
7813379412,2025,prev1240,4643,girbo,2026-09-14
7813379412,2025,prev1250,335220,girbo,2026-09-14
7813379412,2025,prev1260,2811,girbo,2026-09-14
7813379412,2025,prev1300,557978,girbo,2026-09-14
7813379412,2025,prev1310,30000,girbo,2026-09-14
7813379412,2025,prev1360,3116,girbo,2026-09-14
7813379412,2025,prev1370,524862,girbo,2026-09-14
7813379412,2025,prev1400,4658347,girbo,2026-09-14
7813379412,2025,prev1410,4653473,girbo,2026-09-14
7813379412,2025,prev1450,4874,girbo,2026-09-14
7813379412,2025,prev1500,515925,girbo,2026-09-14
7813379412,2025,prev1510,11151,girbo,2026-09-14
7813379412,2025,prev1520,498287,girbo,2026-09-14
7813379412,2025,prev1540,6487,girbo,2026-09-14
7813379412,2025,prev1600,5732251,girbo,2026-09-14
7813379412,2025,prev1700,5732251,girbo,2026-09-14
7813379412,2025,prev2100,832020,girbo,2026-09-14
7813379412,2025,prev2110,961930,girbo,2026-09-14
7813379412,2025,prev2120,129910,girbo,2026-09-14
7813379412,2025,prev2200,756847,girbo,2026-09-14
7813379412,2025,prev2220,75173,girbo,2026-09-14
7813379412,2025,prev2300,212631,girbo,2026-09-14
7813379412,2025,prev2320,110058,girbo,2026-09-14
7813379412,2025,prev2330,677312,girbo,2026-09-14
7813379412,2025,prev2340,162608,girbo,2026-09-14
7813379412,2025,prev2350,139570,girbo,2026-09-14
7813379412,2025,prev2400,166080,girbo,2026-09-14
7813379412,2025,prev2410,-46551,girbo,2026-09-14
7813379412,2025,prev2411,22844,girbo,2026-09-14
7813379412,2025,prev2412,-23707,girbo,2026-09-14
7813379412,2025,prev2500,166080,girbo,2026-09-14
7813379412,2025,prev4100,1803971,girbo,2026-09-14
7813379412,2025,prev4110,2893909,girbo,2026-09-14
7813379412,2025,prev4111,2773002,girbo,2026-09-14
7813379412,2025,prev4119,120907,girbo,2026-09-14
7813379412,2025,prev4120,1089938,girbo,2026-09-14
7813379412,2025,prev4121,70237,girbo,2026-09-14
7813379412,2025,prev4122,83679,girbo,2026-09-14
7813379412,2025,prev4123,653992,girbo,2026-09-14
7813379412,2025,prev4124,32306,girbo,2026-09-14
7813379412,2025,prev4129,249724,girbo,2026-09-14
7813379412,2025,prev4200,-3406770,girbo,2026-09-14
7813379412,2025,prev4210,17310,girbo,2026-09-14
7813379412,2025,prev4213,5115,girbo,2026-09-14
7813379412,2025,prev4214,12195,girbo,2026-09-14
7813379412,2025,prev4220,3424080,girbo,2026-09-14
7813379412,2025,prev4221,3412080,girbo,2026-09-14
7813379412,2025,prev4223,12000,girbo,2026-09-14
7813379412,2025,prev4300,1492924,girbo,2026-09-14
7813379412,2025,prev4310,3195618,girbo,2026-09-14
7813379412,2025,prev4311,3195618,girbo,2026-09-14
7813379412,2025,prev4320,1702694,girbo,2026-09-14
7813379412,2025,prev4322,27202,girbo,2026-09-14
7813379412,2025,prev4323,1675492,girbo,2026-09-14
7813379412,2025,prev4400,-109875,girbo,2026-09-14
7813379412,2025,prev4450,445095,girbo,2026-09-14
7813379412,2025,prev4500,335220,girbo,2026-09-14
7816430057,2022,1100,10773396,girbo,2026-09-14
7816430057,2022,1110,38,girbo,2026-09-14
7816430057,2022,1150,7678,girbo,2026-09-14
7816430057,2022,1170,10762546,girbo,2026-09-14
7816430057,2022,1180,3134,girbo,2026-09-14
7816430057,2022,1200,2236367,girbo,2026-09-14
7816430057,2022,1210,14,girbo,2026-09-14
7816430057,2022,1220,0,girbo,2026-09-14
7816430057,2022,1230,2230181,girbo,2026-09-14
7816430057,2022,1240,4138,girbo,2026-09-14
7816430057,2022,1250,781,girbo,2026-09-14
7816430057,2022,1260,1253,girbo,2026-09-14
7816430057,2022,1300,9821330,girbo,2026-09-14
7816430057,2022,1310,8787665,girbo,2026-09-14
7816430057,2022,1360,439383,girbo,2026-09-14
7816430057,2022,1370,594282,girbo,2026-09-14
7816430057,2022,1400,2999500,girbo,2026-09-14
7816430057,2022,1410,2999500,girbo,2026-09-14
7816430057,2022,1500,188933,girbo,2026-09-14
7816430057,2022,1510,90771,girbo,2026-09-14
7816430057,2022,1520,12878,girbo,2026-09-14
7816430057,2022,1540,85284,girbo,2026-09-14
7816430057,2022,1600,13009763,girbo,2026-09-14
7816430057,2022,1700,13009763,girbo,2026-09-14
7816430057,2022,2100,3762548,girbo,2026-09-14
7816430057,2022,2110,3777335,girbo,2026-09-14
7816430057,2022,2120,14787,girbo,2026-09-14
7816430057,2022,2200,3489785,girbo,2026-09-14
7816430057,2022,2220,272763,girbo,2026-09-14
7816430057,2022,2300,3517824,girbo,2026-09-14
7816430057,2022,2320,300138,girbo,2026-09-14
7816430057,2022,2330,284953,girbo,2026-09-14
7816430057,2022,2340,27672,girbo,2026-09-14
7816430057,2022,2350,14818,girbo,2026-09-14
7816430057,2022,2400,3519516,girbo,2026-09-14
7816430057,2022,2410,1692,girbo,2026-09-14
7816430057,2022,2411,0,girbo,2026-09-14
7816430057,2022,2412,1692,girbo,2026-09-14
7816430057,2022,2500,3519516,girbo,2026-09-14
7816430057,2022,3600,9821330,girbo,2026-09-14
7816430057,2022,4100,-688081,girbo,2026-09-14
7816430057,2022,4110,63010,girbo,2026-09-14
7816430057,2022,4111,60692,girbo,2026-09-14
7816430057,2022,4119,343,girbo,2026-09-14
7816430057,2022,4120,751091,girbo,2026-09-14
7816430057,2022,4121,40492,girbo,2026-09-14
7816430057,2022,4122,419280,girbo,2026-09-14
7816430057,2022,4123,284176,girbo,2026-09-14
7816430057,2022,4124,2451,girbo,2026-09-14
7816430057,2022,4129,4692,girbo,2026-09-14
7816430057,2022,4200,3787283,girbo,2026-09-14
7816430057,2022,4210,3787283,girbo,2026-09-14
7816430057,2022,4213,3352,girbo,2026-09-14
7816430057,2022,4214,3783931,girbo,2026-09-14
7816430057,2022,4220,0,girbo,2026-09-14
7816430057,2022,4221,0,girbo,2026-09-14
7816430057,2022,4223,0,girbo,2026-09-14
7816430057,2022,4300,-3098825,girbo,2026-09-14
7816430057,2022,4320,3098825,girbo,2026-09-14
7816430057,2022,4322,3098825,girbo,2026-09-14
7816430057,2022,4400,377,girbo,2026-09-14
7816430057,2022,4450,452,girbo,2026-09-14
7816430057,2022,4490,-48,girbo,2026-09-14
7816430057,2022,4500,781,girbo,2026-09-14
7816430057,2022,6100,0,girbo,2026-09-14
7816430057,2022,6400,0,girbo,2026-09-14
7816430057,2022,prev1100,10773927,girbo,2026-09-14
7816430057,2022,prev1110,142,girbo,2026-09-14
7816430057,2022,prev1150,9797,girbo,2026-09-14
7816430057,2022,prev1170,10762546,girbo,2026-09-14
7816430057,2022,prev1180,1442,girbo,2026-09-14
7816430057,2022,prev1200,1996669,girbo,2026-09-14
7816430057,2022,prev1210,4,girbo,2026-09-14
7816430057,2022,prev1220,42,girbo,2026-09-14
7816430057,2022,prev1230,1987155,girbo,2026-09-14
7816430057,2022,prev1240,7490,girbo,2026-09-14
7816430057,2022,prev1250,452,girbo,2026-09-14
7816430057,2022,prev1260,1526,girbo,2026-09-14
7816430057,2022,prev1300,9641128,girbo,2026-09-14
7816430057,2022,prev1310,8787665,girbo,2026-09-14
7816430057,2022,prev1360,422154,girbo,2026-09-14
7816430057,2022,prev1370,431309,girbo,2026-09-14
7816430057,2022,prev1400,2999500,girbo,2026-09-14
7816430057,2022,prev1410,2999500,girbo,2026-09-14
7816430057,2022,prev1500,129968,girbo,2026-09-14
7816430057,2022,prev1510,89779,girbo,2026-09-14
7816430057,2022,prev1520,4516,girbo,2026-09-14
7816430057,2022,prev1540,35673,girbo,2026-09-14
7816430057,2022,prev1600,12770596,girbo,2026-09-14
7816430057,2022,prev1700,12770596,girbo,2026-09-14
7816430057,2022,prev2100,2812452,girbo,2026-09-14
7816430057,2022,prev2110,2821859,girbo,2026-09-14
7816430057,2022,prev2120,9407,girbo,2026-09-14
7816430057,2022,prev2200,2649789,girbo,2026-09-14
7816430057,2022,prev2220,162663,girbo,2026-09-14
7816430057,2022,prev2300,2663565,girbo,2026-09-14
7816430057,2022,prev2320,260700,girbo,2026-09-14
7816430057,2022,prev2330,231865,girbo,2026-09-14
7816430057,2022,prev2340,15268,girbo,2026-09-14
7816430057,2022,prev2350,30327,girbo,2026-09-14
7816430057,2022,prev2400,2654042,girbo,2026-09-14
7816430057,2022,prev2410,-9523,girbo,2026-09-14
7816430057,2022,prev2411,2953,girbo,2026-09-14
7816430057,2022,prev2412,-6570,girbo,2026-09-14
7816430057,2022,prev2500,2654042,girbo,2026-09-14
7816430057,2022,prev3400,10279394,girbo,2026-09-14
7816430057,2022,prev3401,1069575,girbo,2026-09-14
7816430057,2022,prev3420,-638266,girbo,2026-09-14
7816430057,2022,prev3421,-638266,girbo,2026-09-14
7816430057,2022,prev3500,9641128,girbo,2026-09-14
7816430057,2022,prev3501,431309,girbo,2026-09-14
7816430057,2022,prev3600,9641128,girbo,2026-09-14
7816430057,2022,prev4100,-209562,girbo,2026-09-14
7816430057,2022,prev4110,152625,girbo,2026-09-14
7816430057,2022,prev4111,140499,girbo,2026-09-14
7816430057,2022,prev4119,4457,girbo,2026-09-14
7816430057,2022,prev4120,362187,girbo,2026-09-14
7816430057,2022,prev4121,57764,girbo,2026-09-14
7816430057,2022,prev4122,149625,girbo,2026-09-14
7816430057,2022,prev4123,142086,girbo,2026-09-14
7816430057,2022,prev4124,6274,girbo,2026-09-14
7816430057,2022,prev4129,6438,girbo,2026-09-14
7816430057,2022,prev4200,1677723,girbo,2026-09-14
7816430057,2022,prev4210,4686220,girbo,2026-09-14
7816430057,2022,prev4213,560000,girbo,2026-09-14
7816430057,2022,prev4214,1128040,girbo,2026-09-14
7816430057,2022,prev4220,3008497,girbo,2026-09-14
7816430057,2022,prev4221,10497,girbo,2026-09-14
7816430057,2022,prev4223,2998000,girbo,2026-09-14
7816430057,2022,prev4300,-1467982,girbo,2026-09-14
7816430057,2022,prev4320,1467982,girbo,2026-09-14
7816430057,2022,prev4322,1467982,girbo,2026-09-14
7816430057,2022,prev4400,179,girbo,2026-09-14
7816430057,2022,prev4450,299,girbo,2026-09-14
7816430057,2022,prev4490,-26,girbo,2026-09-14
7816430057,2022,prev4500,452,girbo,2026-09-14
7816430057,2023,1100,8316351,girbo,2026-09-14
7816430057,2023,1110,7023,girbo,2026-09-14
7816430057,2023,1150,50863,girbo,2026-09-14
7816430057,2023,1170,8235546,girbo,2026-09-14
7816430057,2023,1180,22919,girbo,2026-09-14
7816430057,2023,1200,6148871,girbo,2026-09-14
7816430057,2023,1210,6,girbo,2026-09-14
7816430057,2023,1220,53,girbo,2026-09-14
7816430057,2023,1230,3144886,girbo,2026-09-14
7816430057,2023,1240,3002138,girbo,2026-09-14
7816430057,2023,1250,742,girbo,2026-09-14
7816430057,2023,1260,1046,girbo,2026-09-14
7816430057,2023,1300,11225456,girbo,2026-09-14
7816430057,2023,1310,8787665,girbo,2026-09-14
7816430057,2023,1360,439383,girbo,2026-09-14
7816430057,2023,1370,1998408,girbo,2026-09-14
7816430057,2023,1400,33589,girbo,2026-09-14
7816430057,2023,1410,0,girbo,2026-09-14
7816430057,2023,1420,327,girbo,2026-09-14
7816430057,2023,1450,33262,girbo,2026-09-14
7816430057,2023,1500,3206177,girbo,2026-09-14
7816430057,2023,1510,3090875,girbo,2026-09-14
7816430057,2023,1520,25726,girbo,2026-09-14
7816430057,2023,1540,89576,girbo,2026-09-14
7816430057,2023,1600,14465222,girbo,2026-09-14
7816430057,2023,1700,14465222,girbo,2026-09-14
7816430057,2023,2100,5597808,girbo,2026-09-14
7816430057,2023,2110,5611229,girbo,2026-09-14
7816430057,2023,2120,13421,girbo,2026-09-14
7816430057,2023,2200,5327499,girbo,2026-09-14
7816430057,2023,2220,270309,girbo,2026-09-14
7816430057,2023,2300,5339116,girbo,2026-09-14
7816430057,2023,2320,300048,girbo,2026-09-14
7816430057,2023,2330,284953,girbo,2026-09-14
7816430057,2023,2340,3619,girbo,2026-09-14
7816430057,2023,2350,7097,girbo,2026-09-14
7816430057,2023,2400,5358575,girbo,2026-09-14
7816430057,2023,2410,19459,girbo,2026-09-14
7816430057,2023,2412,19459,girbo,2026-09-14
7816430057,2023,2500,5358575,girbo,2026-09-14
7816430057,2023,3600,11225457,girbo,2026-09-14
7816430057,2023,4100,4442898,girbo,2026-09-14
7816430057,2023,4110,5005199,girbo,2026-09-14
7816430057,2023,4111,91312,girbo,2026-09-14
7816430057,2023,4119,7402,girbo,2026-09-14
7816430057,2023,4120,562301,girbo,2026-09-14
7816430057,2023,4121,43571,girbo,2026-09-14
7816430057,2023,4122,217643,girbo,2026-09-14
7816430057,2023,4123,287359,girbo,2026-09-14
7816430057,2023,4129,10741,girbo,2026-09-14
7816430057,2023,4200,-471088,girbo,2026-09-14
7816430057,2023,4210,0,girbo,2026-09-14
7816430057,2023,4213,0,girbo,2026-09-14
7816430057,2023,4220,471088,girbo,2026-09-14
7816430057,2023,4221,88,girbo,2026-09-14
7816430057,2023,4222,471000,girbo,2026-09-14
7816430057,2023,4300,-3971849,girbo,2026-09-14
7816430057,2023,4320,3971849,girbo,2026-09-14
7816430057,2023,4322,3963801,girbo,2026-09-14
7816430057,2023,4400,-39,girbo,2026-09-14
7816430057,2023,4450,781,girbo,2026-09-14
7816430057,2023,4490,0,girbo,2026-09-14
7816430057,2023,4500,742,girbo,2026-09-14
7816430057,2023,6100,0,girbo,2026-09-14
7816430057,2023,6400,0,girbo,2026-09-14
7816430057,2023,prev1100,10773397,girbo,2026-09-14
7816430057,2023,prev1110,39,girbo,2026-09-14
7816430057,2023,prev1150,7678,girbo,2026-09-14
7816430057,2023,prev1170,10762546,girbo,2026-09-14
7816430057,2023,prev1180,3134,girbo,2026-09-14
7816430057,2023,prev1200,2236366,girbo,2026-09-14
7816430057,2023,prev1210,14,girbo,2026-09-14
7816430057,2023,prev1230,2230181,girbo,2026-09-14
7816430057,2023,prev1240,4138,girbo,2026-09-14
7816430057,2023,prev1250,780,girbo,2026-09-14
7816430057,2023,prev1260,1253,girbo,2026-09-14
7816430057,2023,prev1300,9821330,girbo,2026-09-14
7816430057,2023,prev1310,8787665,girbo,2026-09-14
7816430057,2023,prev1360,439383,girbo,2026-09-14
7816430057,2023,prev1370,594282,girbo,2026-09-14
7816430057,2023,prev1400,2999500,girbo,2026-09-14
7816430057,2023,prev1410,2999500,girbo,2026-09-14
7816430057,2023,prev1500,188933,girbo,2026-09-14
7816430057,2023,prev1510,90771,girbo,2026-09-14
7816430057,2023,prev1520,12878,girbo,2026-09-14
7816430057,2023,prev1540,85284,girbo,2026-09-14
7816430057,2023,prev1600,13009763,girbo,2026-09-14
7816430057,2023,prev1700,13009763,girbo,2026-09-14
7816430057,2023,prev2100,3762548,girbo,2026-09-14
7816430057,2023,prev2110,3777335,girbo,2026-09-14
7816430057,2023,prev2120,14787,girbo,2026-09-14
7816430057,2023,prev2200,3489785,girbo,2026-09-14
7816430057,2023,prev2220,272763,girbo,2026-09-14
7816430057,2023,prev2300,3517824,girbo,2026-09-14
7816430057,2023,prev2320,300138,girbo,2026-09-14
7816430057,2023,prev2330,284953,girbo,2026-09-14
7816430057,2023,prev2340,16906,girbo,2026-09-14
7816430057,2023,prev2350,4052,girbo,2026-09-14
7816430057,2023,prev2400,3519516,girbo,2026-09-14
7816430057,2023,prev2410,1692,girbo,2026-09-14
7816430057,2023,prev2412,1692,girbo,2026-09-14
7816430057,2023,prev2500,3519516,girbo,2026-09-14
7816430057,2023,prev3600,9821330,girbo,2026-09-14
7816430057,2023,prev4100,3337863,girbo,2026-09-14
7816430057,2023,prev4110,3846941,girbo,2026-09-14
7816430057,2023,prev4111,60692,girbo,2026-09-14
7816430057,2023,prev4119,343,girbo,2026-09-14
7816430057,2023,prev4120,509078,girbo,2026-09-14
7816430057,2023,prev4121,40492,girbo,2026-09-14
7816430057,2023,prev4122,179718,girbo,2026-09-14
7816430057,2023,prev4123,284176,girbo,2026-09-14
7816430057,2023,prev4129,4692,girbo,2026-09-14
7816430057,2023,prev4200,3352,girbo,2026-09-14
7816430057,2023,prev4210,3352,girbo,2026-09-14
7816430057,2023,prev4213,3352,girbo,2026-09-14
7816430057,2023,prev4300,-3340838,girbo,2026-09-14
7816430057,2023,prev4320,3340838,girbo,2026-09-14
7816430057,2023,prev4322,3340838,girbo,2026-09-14
7816430057,2023,prev4400,377,girbo,2026-09-14
7816430057,2023,prev4450,452,girbo,2026-09-14
7816430057,2023,prev4490,-48,girbo,2026-09-14
7816430057,2023,prev4500,781,girbo,2026-09-14
7816430057,2024,1100,11370859,girbo,2026-09-14
7816430057,2024,1110,6371,girbo,2026-09-14
7816430057,2024,1150,57031,girbo,2026-09-14
7816430057,2024,1170,11233546,girbo,2026-09-14
7816430057,2024,1180,73911,girbo,2026-09-14
7816430057,2024,1200,3524791,girbo,2026-09-14
7816430057,2024,1210,17,girbo,2026-09-14
7816430057,2024,1220,8390,girbo,2026-09-14
7816430057,2024,1230,3513737,girbo,2026-09-14
7816430057,2024,1240,0,girbo,2026-09-14
7816430057,2024,1250,1219,girbo,2026-09-14
7816430057,2024,1260,1428,girbo,2026-09-14
7816430057,2024,1300,11721762,girbo,2026-09-14
7816430057,2024,1310,8787665,girbo,2026-09-14
7816430057,2024,1360,439383,girbo,2026-09-14
7816430057,2024,1370,2494714,girbo,2026-09-14
7816430057,2024,1400,3000408,girbo,2026-09-14
7816430057,2024,1410,3000000,girbo,2026-09-14
7816430057,2024,1420,408,girbo,2026-09-14
7816430057,2024,1450,0,girbo,2026-09-14
7816430057,2024,1500,173480,girbo,2026-09-14
7816430057,2024,1510,37482,girbo,2026-09-14
7816430057,2024,1520,52062,girbo,2026-09-14
7816430057,2024,1540,83936,girbo,2026-09-14
7816430057,2024,1600,14895650,girbo,2026-09-14
7816430057,2024,1700,14895650,girbo,2026-09-14
7816430057,2024,2100,5124973,girbo,2026-09-14
7816430057,2024,2110,5156348,girbo,2026-09-14
7816430057,2024,2120,31375,girbo,2026-09-14
7816430057,2024,2200,4882282,girbo,2026-09-14
7816430057,2024,2220,242691,girbo,2026-09-14
7816430057,2024,2300,4839224,girbo,2026-09-14
7816430057,2024,2320,409661,girbo,2026-09-14
7816430057,2024,2330,408000,girbo,2026-09-14
